Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8400942087173462,0.8443155585483794,0.7631675531258697,0.7870900051449747,535796800
2000-01-04,0.7692659497261047,0.8302437604040961,0.7594153974126107,0.8124196075466867,512377600
2000-01-05,0.7805227041244507,0.829774661148282,0.773018154087292,0.7786465540897917,778321600
2000-01-06,0.7129775285720825,0.8030380388836561,0.7129775285720825,0.7964715389668375,767972800
2000-01-07,0.7467507123947144,0.7580084166660991,0.7167308523913654,0.7242354040549221,460734400
2000-01-10,0.7336167097091675,0.767388861476656,0.7111014074484417,0.7655127115419497,505064000
2000-01-11,0.6960914731025696,0.7458124787010934,0.6792054218655661,0.720013925962773,441548800
2000-01-12,0.6543447971343994,0.7167305424668664,0.6491845464523637,0.7129773914819545,976068800
2000-01-13,0.7261113524436951,0.7411213043550292,0.6942153486738593,0.7091076122132474,1032684800
2000-01-14,0.7537857890129089,0.767388585086228,0.7458121922383647,0.7505025403350698,390376000
2000-01-18,0.7800536155700684,0.7955334172685244,0.7537860150247706,0.7580081662720876,459177600
2000-01-19,0.7997547388076782,0.8161717891945548,0.7758322873045903,0.792718387685125,597643200
2000-01-20,0.8518211245536804,0.9118608392859393,0.8518211245536804,0.8668310281860031,1831132800
2000-01-21,0.8354038000106812,0.8574492989363172,0.8269603494225434,0.8574492989363172,495924800
2000-01-24,0.7974094152450562,0.8461914556783927,0.7889659159818092,0.813826411952336,440876800
2000-01-25,0.8424394130706787,0.8490068149693389,0.768327804226175,0.7880281060660035,497145600
2000-01-26,0.8269602656364441,0.8569801621379927,0.8236770664788543,0.8255531659684868,367158400
2000-01-27,0.8255534172058105,0.8480687722964383,0.8030381122166638,0.8166409148377007,340144000
2000-01-28,0.7626983523368835,0.8321196430271626,0.7551938042674899,0.8119503465478437,423348800
2000-01-31,0.7786465287208557,0.77958462875836,0.7092252721909219,0.7580082276928084,701680000
2000-02-01,0.7523788809776306,0.7880280330071696,0.7505027812179574,0.7805226319390159,318035200
2000-02-02,0.7415903806686401,0.7664508852637621,0.7279875282864433,0.7561321347828147,464195200
2000-02-03,0.7753632664680481,0.7823996174005331,0.752378865471665,0.7528479154526531,475193600
2000-02-04,0.8105432987213135,0.8255531974428776,0.7777083499070917,0.7800535495107424,425320000
2000-02-07,0.8560422658920288,0.8574494159961272,0.7950644587426746,0.8105434605981018,441067200
2000-02-08,0.8621405959129333,0.8715211955573505,0.8349348929662456,0.8555731941729023,408643200
2000-02-09,0.845253586769104,0.8790265910176412,0.8438465369134227,0.8565112882529339,299364800
2000-02-10,0.8518211245536804,0.854635324917603,0.8255534675374689,0.8471307238118306,302982400
2000-02-11,0.8161718249320984,0.8565112784869247,0.8124195250214785,0.8527589785763048,212251200
2000-02-14,0.8691759705543518,0.86964502053664,0.8152336694455743,0.8203930689463278,367539200
2000-02-15,0.8930985331535339,0.9001348849853711,0.8644857792355116,0.8649548292764514,485744000
2000-02-16,0.8565111756324768,0.8865318759802653,0.8415012763718084,0.8837168748124695,378246400
2000-02-17,0.8621405959129333,0.8668308957351419,0.8490067944624009,0.8644857458240377,289497600
2000-02-18,0.8349348306655884,0.8658927310788641,0.8321197792166243,0.8602643316310091,233441600
2000-02-22,0.8541661500930786,0.8776195532190884,0.8006928438831268,0.8264914470376025,422296000
2000-02-23,0.8724594116210938,0.8930986173988925,0.833058002029966,0.849827269046832,473099200
2000-02-24,0.8646025061607361,0.8940365197776438,0.8386870688250491,0.8804336695048346,376432000
2000-02-25,0.8283673524856567,0.878088397120493,0.8264912530250563,0.8616713494558105,249144000
2000-02-28,0.8499447703361511,0.863078571416303,0.8133576170517243,0.8264914181318761,328328000
2000-02-29,0.8602643609046936,0.8799646614690713,0.8447846085477358,0.8522899096228536,368961600
2000-03-01,0.9779988527297974,0.991132655462821,0.8893462854996642,0.8898153355682775,1077003200
2000-03-02,0.9156134724617004,0.9601743108449107,0.9057629245084462,0.9531387634374092,311259200
2000-03-03,0.9606440663337708,0.9624034306253466,0.9006043319909777,0.9371906521224727,323366400
2000-03-06,0.9432886838912964,0.9690872403076037,0.9381284315120147,0.9456338341240182,210560000
2000-03-07,0.9221803545951843,0.956422411074342,0.9090465523880535,0.9489170090592777,273011200
2000-03-08,0.9156134724617004,0.9301544187542612,0.8898149288561353,0.9221799700149795,271230400
2000-03-09,0.917489767074585,0.9381280630046535,0.887469871869161,0.9071701681963777,276718400
2000-03-10,0.9437571167945862,0.9601741597171392,0.9081079306438966,0.9132681796485574,248606400
2000-03-13,0.9104534387588501,0.9493857840508402,0.8968505904429365,0.9165516888576192,303956800
2000-03-14,0.857449471950531,0.9324999874738916,0.8555732716892982,0.9097501073783052,428579200
2000-03-15,0.8724594116210938,0.9024801201174221,0.856511408115908,0.8677691111751772,443609600
2000-03-16,0.912329912185669,0.91561396434991,0.8593256469368,0.8804339037458011,378100800
2000-03-17,0.9381282329559326,0.9381282329559326,0.8977887315643986,0.9015419330908638,305043200
2000-03-20,0.9231183528900146,0.9475097544149761,0.9184279531119277,0.9268714542954761,204489600
2000-03-21,1.0127098560333252,1.0263126072268027,0.9127995964626262,0.9198351463591113,524328000
2000-03-22,1.0821316242218018,1.0835395766365292,0.9873807655007357,0.9965277967567598,567996800
2000-03-23,1.0605546236038208,1.1285687779501585,1.0507040725180663,1.065713973235119,562564800
2000-03-24,1.040853500366211,1.0802549022881833,1.0169310488513903,1.068997201420132,446913600
2000-03-27,1.047420620918274,1.0863529661342457,1.0272504726290372,1.0328797730058066,279182400
2000-03-28,1.0441380739212036,1.065714484633448,1.0291272641744598,1.0300653646313838,202966400
2000-03-29,1.0202151536941528,1.0464827563520356,1.0043839890994204,1.0460138065365185,239836800
2000-03-30,0.9437571167945862,1.0333484305313976,0.9414118678926077,1.002389742184665,414400000
2000-03-31,1.0192770957946777,1.0300648447931084,0.9456336418135558,0.9564222926385034,404633600
2000-04-03,1.000514268875122,1.0469520344742822,0.971432459973203,1.0169313237072464,328563200
2000-04-04,0.9554842710494995,0.9981689260331666,0.87621241106928,0.9953547260547255,660329600
2000-04-05,0.9784685969352722,0.9972307980246626,0.9306237917422008,0.9491514177215719,457665600
2000-04-06,0.9395363926887512,1.0094267602198204,0.9249946374080706,0.98034495310891,259627200
2000-04-07,0.9887868762016296,0.9897248755390863,0.9418808971548583,0.955014691531433,242435200
2000-04-10,0.9381282329559326,0.9962927361186478,0.9362521332074275,0.9883182851073097,212262400
2000-04-11,0.8963818550109863,0.937190314072827,0.886062252269231,0.9268716131577555,541822400
2000-04-12,0.8199240565299988,0.8930984623960939,0.7870900051492947,0.8930984623960939,941136000
2000-04-13,0.8541661500930786,0.9006039063191096,0.814295695448609,0.8368110486241185,529827200
2000-04-14,0.8396251201629639,0.8855929676074756,0.8180478202380348,0.8203930199078207,667620800
2000-04-17,0.9296857714653015,0.9301548215226283,0.8185170500648904,0.8218011519883801,409561600
2000-04-18,0.9522005319595337,0.9522005319595337,0.8959122525751652,0.9268710417133901,390924800
2000-04-19,0.9090467095375061,0.9775299325080797,0.8987271056424297,0.9470410727805532,520150400
2000-04-20,0.8921604156494141,0.9362522208692441,0.8785575639159726,0.9282785707348926,722120000
2000-04-24,0.904356062412262,0.904356062412262,0.8612023646559515,0.863078464258405,443620800
2000-04-25,0.9629887938499451,0.9662728452187185,0.9160827925612246,0.9165518425538172,391641600
2000-04-26,0.9104534387588501,0.9606433827970651,0.9006036911749464,0.950323783675786,366912000
2000-04-27,0.9512620568275452,0.9531390584487313,0.8749221403154004,0.8794956032661891,326603200
2000-04-28,0.9310926795005798,0.9568913305475035,0.9104535782977398,0.954077130835494,249580800
2000-05-01,0.9329687356948853,0.939066985788691,0.9146755886603423,0.93718998451103,226195200
2000-05-02,0.8846551179885864,0.9475099339030214,0.8818409176698156,0.9249946279024223,236432000
2000-05-03,0.8635476231575012,0.9099845762289333,0.8377490709550494,0.8926294252306746,489798400
2000-05-04,0.8307126760482788,0.8649547278635142,0.8297745760763883,0.8640166278916237,399515200
2000-05-05,0.8490068316459656,0.8612025335850048,0.8309473027442973,0.8316508277078499,284076800
2000-05-08,0.8264914751052856,0.8532280790167609,0.8255533750214507,0.841266852034558,184900800
2000-05-09,0.7913110256195068,0.8349345644318616,0.7870897273796515,0.8278982156406711,327140800
2000-05-10,0.7453434467315674,0.788028101842105,0.7411212950262427,0.7809917501499747,535091200
2000-05-11,0.7716108560562134,0.7823995050849184,0.7429981099027727,0.7608222571289732,499744000
2000-05-12,0.8077291250228882,0.829305574640422,0.7862687104155464,0.7955334245993472,306913600
2000-05-15,0.7580083012580872,0.8110125116669377,0.7514409490390017,0.8110125116669377,678932800
2000-05-16,0.7931873798370361,0.8185168792710441,0.771141931539779,0.7843925678436074,440451200
2000-05-17,0.7608221173286438,0.7781772114522079,0.7533167188717014,0.7777081616247407,398092800
2000-05-18,0.756132185459137,0.7875591424112127,0.7551940852879645,0.7730182390476572,373777600
2000-05-19,0.7054731249809265,0.7448745347238382,0.7007819226902418,0.7448745347238382,740667200
2000-05-22,0.6749832630157471,0.7035968670906132,0.6454324106355044,0.7035968670906132,755507200
2000-05-23,0.6440252661705017,0.7007817670327885,0.6426181663235542,0.6792053676207427,517585600
2000-05-24,0.6580970883369446,0.6735760377191525,0.6229169883850082,0.6468394383157957,678462400
2000-05-25,0.6549306511878967,0.6953877871808796,0.6454323146399394,0.6641953645895473,406750400
2000-05-26,0.6482464671134949,0.6745140637789334,0.6398038693159236,0.6604421656232854,181148800
